RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.67000  masl=751.678
Filling at HRW [Mm3] = 12.03297
Filling at LRW [Mm3] = 3.00824
Active reservoir capacity [Mm3] = 9.02473
outlet_auto_qmin_masl [masl] = 745.500
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 12 6 14 1.2000 83.9711 0.0000 0.0000 9.0062 753.9815 0.6646 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 15 1.2000 88.4667 0.0000 0.0000 9.0058 753.9812 0.6646 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 16 1.2000 90.0000 0.0000 0.0000 9.0055 753.9808 0.6645 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 17 1.2000 88.4667 0.0000 0.0000 9.0051 753.9805 0.6645 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 18 1.2000 83.9711 0.0000 0.0000 9.0048 753.9801 0.6645 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 19 1.2000 76.8198 0.0000 0.0000 9.0044 753.9797 0.6644 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 20 1.2000 67.5000 0.0000 0.0000 9.0040 753.9794 0.6644 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 21 1.2000 56.6469 0.0000 0.0000 9.0037 753.9790 0.6643 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 22 1.2000 45.0000 0.0000 0.0000 9.0033 753.9787 0.6643 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 23 1.2000 33.3531 0.0000 0.0000 9.0030 753.9783 0.6643 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 0 1.2000 22.5000 0.0000 0.0000 9.0026 753.9779 0.6642 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 1 1.2000 13.1802 0.0000 0.0000 9.0022 753.9776 0.6642 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 2 1.2000 6.0289 0.0000 0.0000 9.0019 753.9772 0.6641 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 3 1.2000 1.5333 0.0000 0.0000 9.0015 753.9769 0.6641 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 4 1.2000 0.0000 0.0000 0.0000 9.0012 753.9765 0.6641 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 5 1.2000 1.5333 0.0000 0.0000 9.0008 753.9761 0.6640 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 6 1.2000 6.0289 0.0000 0.0000 9.0004 753.9758 0.6640 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 7 1.2000 13.1802 0.0000 0.0000 9.0001 753.9754 0.6639 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 8 1.2000 22.5000 0.0000 0.0000 8.9997 753.9751 0.6639 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 9 1.2000 33.3531 0.0000 0.0000 8.9994 753.9747 0.6639 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 10 1.2000 45.0000 0.0000 0.0000 8.9990 753.9744 0.6638 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 11 1.2000 56.6469 0.0000 0.0000 8.9986 753.9740 0.6638 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 12 1.2000 67.5000 0.0000 0.0000 8.9983 753.9736 0.6637 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 13 1.2000 76.8198 0.0000 0.0000 8.9979 753.9733 0.6637 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 14 1.2000 83.9711 0.0000 0.0000 8.9976 753.9729 0.6637 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 15 1.2000 88.4667 0.0000 0.0000 8.9972 753.9726 0.6636 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 16 1.2000 90.0000 0.0000 0.0000 8.9968 753.9722 0.6636 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 17 1.2000 88.4667 0.0000 0.0000 8.9965 753.9718 0.6635 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 7 18 1.2000 83.9711 0.0000 0.0000 8.9961 753.9715 0.6635 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
