CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 8 6 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 7 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 8 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 9 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 10 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 11 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 12 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 13 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 14 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 15 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 16 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 17 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 18 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 19 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 20 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 21 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 22 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 23 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 24 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 25 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 26 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 27 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 28 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 29 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 30 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 31 0 4.7200 0.10195200 4.7200 0.0000 
